owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,30292.52,31127.30
aafc-aac,2018-2019,121865.59,123928.11
aafc-aac,2019-2020,46695.04,46320.31
aafc-aac,2020-2021,57067.46,54354.87
aafc-aac,2021-2022,68256.19,63098.48
cfia-acia,2017-2018,286292.33,295066.97
cfia-acia,2018-2019,286292.33,291525.46
cfia-acia,2019-2020,262500.00,258512.81
cfia-acia,2020-2021,231243.01,221151.19
cfia-acia,2021-2022,294089.54,275197.54
csa-asc,2017-2018,621797.96,640658.88
csa-asc,2018-2019,1034258.38,1052948.32
csa-asc,2019-2020,835160.64,828202.97
csa-asc,2020-2021,58452.80,55085.64
csc-scc,2017-2018,347278.99,357922.82
csc-scc,2018-2019,347278.99,353626.89
csc-scc,2019-2020,261648.55,260916.41
cta-otc,2019-2020,9750.00,9626.84
dfatd-maecd,2017-2018,11865.00,12226.26
dnd-mdn,2019-2020,229325.81,226993.86
dnd-mdn,2020-2021,441132.80,422660.88
dnd-mdn,2021-2022,139703.07,130064.08
ec,2017-2018,76179.93,78457.35
ec,2018-2019,59727.08,60452.18
ec,2019-2020,68923.13,67794.32
ec,2020-2021,96928.41,92430.84
ec,2021-2022,250572.95,230850.68
hc-sc,2019-2020,66146.81,65244.09
hc-sc,2021-2022,39840.45,37026.06
nrc-cnrc,2019-2020,62328.45,61004.98
nrc-cnrc,2020-2021,72061.55,68597.34
nrcan-rncan,2019-2020,76930.73,75166.92
nrcan-rncan,2020-2021,16478.87,15529.61
pc,2017-2018,5825.59,5986.13
pc,2018-2019,13021.91,13354.23
pc,2019-2020,59966.22,58537.78
pc,2020-2021,16985.66,16007.20
pc,2021-2022,22209.21,20499.54
phac-aspc,2017-2018,301932.08,311178.70
phac-aspc,2018-2019,286038.42,291352.76
phac-aspc,2019-2020,296797.19,294091.93
phac-aspc,2020-2021,488919.37,466359.80
phac-aspc,2021-2022,573160.75,537399.95
ssc-spc,2017-2018,9112.69,9391.99
ssc-spc,2018-2019,9112.69,9279.27
ssc-spc,2019-2020,9137.66,9064.33
ssc-spc,2020-2021,9112.69,8687.81
ssc-spc,2021-2022,9112.69,8527.30
wage,2020-2021,24931.50,23971.12
