d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3649455.92,3761250.99
2018-2019,1162693.98,1184974.85
2019-2020,1326339.44,1316405.76
2020-2021,1475703.98,1405535.73
2021-2022,3077750.18,2824905.34
