d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,3649455.92,3761250.99
1_facilities_and_construction,2018-2019,1162693.98,1184974.85
1_facilities_and_construction,2019-2020,1326339.44,1316405.76
1_facilities_and_construction,2020-2021,1475703.98,1405535.73
1_facilities_and_construction,2021-2022,1411293.98,1311675.24
5_transportation_and_logistics,2021-2022,1666456.20,1513230.10
