d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2022-2023,28360.26,25097.29
11_defence,2017-2018,316901.53,326235.08
11_defence,2019-2020,372399.17,368275.95
11_defence,2021-2022,72806.32,68689.46
11_defence,2022-2023,122890.89,109335.89
3_information_technology,2017-2018,102257.10,105177.41
3_information_technology,2018-2019,388286.87,396054.00
3_information_technology,2019-2020,241335.72,239015.38
3_information_technology,2020-2021,257769.29,245843.74
3_information_technology,2021-2022,129456.14,120090.99
3_information_technology,2022-2023,1876157.25,1662843.36
6_industrial_products_and_services,2019-2020,276267.72,270544.24
