owner_org,d_fiscal_year,total
aafc-aac,2017-2018,675285.47
aafc-aac,2018-2019,134971.58
atssc-scdata,2017-2018,407264.97000000003
cbsa-asfc,2017-2018,2145761.573465634
cbsa-asfc,2018-2019,4044.1434656340757
cbsa-asfc,2019-2020,4055.223310745402
cbsa-asfc,2020-2021,675.8705517909003
dnd-mdn,2017-2018,1524565.5736111111
dnd-mdn,2018-2019,2768715.836115665
dnd-mdn,2019-2020,1532744.900273224
ec,2017-2018,10974.8
hc-sc,2017-2018,734573.4500000001
hc-sc,2019-2020,106917.89
ic,2017-2018,2848126.3334482755
ic,2018-2019,790498.7434482758
jus,2017-2018,669772.14
jus,2018-2019,3061788.94
nrcan-rncan,2018-2019,165475.79
pc,2017-2018,37430.34
pc,2019-2020,2227.929213800905
pc,2020-2021,2648.840921945701
rcmp-grc,2017-2018,38449.46
rcmp-grc,2018-2019,87411.15000000001
