d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,41329.47,42322.99
1_facilities_and_construction,2018-2019,50691.39,51633.36
2_professional_services,2017-2018,435768.94,446643.13
2_professional_services,2018-2019,341074.99,346189.83
2_professional_services,2019-2020,997289.61,987150.11
2_professional_services,2020-2021,812631.31,772267.73
2_professional_services,2021-2022,832035.12,773468.30
3_information_technology,2017-2018,103029.42,105512.59
3_information_technology,2019-2020,36855.00,36216.24
3_information_technology,2020-2021,245548.14,233177.64
3_information_technology,2021-2022,187038.80,174358.53
9_human_capital,2017-2018,15354.09,15716.02
9_human_capital,2018-2019,9596.31,9804.73
