owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,24577.50,25266.28
aandc-aadnc,2018-2019,19210.00,19542.56
aandc-aadnc,2019-2020,60981.30,59970.21
aandc-aadnc,2020-2021,87800.29,83848.30
atssc-scdata,2018-2019,24973.00,25185.98
casdo-ocena,2019-2020,21148.19,20676.61
casdo-ocena,2020-2021,18684.32,17608.02
cnsc-ccsn,2017-2018,180922.10,186295.79
cnsc-ccsn,2018-2019,212069.77,216248.64
cnsc-ccsn,2019-2020,333142.00,330693.57
cnsc-ccsn,2020-2021,282823.61,269297.15
cnsc-ccsn,2021-2022,386243.39,361431.51
dfatd-maecd,2017-2018,24950.40,25637.96
dfatd-maecd,2019-2020,39550.00,38607.89
dfatd-maecd,2020-2021,119136.59,113645.95
dfatd-maecd,2021-2022,37968.00,35637.57
dnd-mdn,2017-2018,41329.47,42489.61
dnd-mdn,2018-2019,50691.39,51840.45
ec,2017-2018,22844.09,23567.37
ec,2019-2020,18396.00,18409.62
esdc-edsc,2019-2020,61644.38,60471.51
hc-sc,2017-2018,24408.00,25155.01
iaac-aeic,2021-2022,36725.00,34991.89
ic,2017-2018,34578.00,35642.12
ic,2019-2020,16950.00,16647.74
irb-cisr,2019-2020,72079.07,70619.68
irb-cisr,2020-2021,63613.04,60423.76
irb-cisr,2021-2022,21863.64,20770.13
isc-sac,2020-2021,8949.50,8536.74
isc-sac,2021-2022,20289.25,18985.89
jus,2018-2019,1056.73,1065.74
jus,2019-2020,23097.03,23135.71
nrcan-rncan,2020-2021,24653.67,23382.57
nrcan-rncan,2021-2022,54909.63,52318.36
nserc-crsng,2018-2019,24860.00,25072.01
oic-ci,2020-2021,21428.11,20365.28
oic-ci,2021-2022,18223.90,17363.89
opc-cpvp,2017-2018,99988.05,102820.95
pbc-clcc,2019-2020,33730.50,32927.01
pbc-clcc,2020-2021,39352.25,37776.06
pbc-clcc,2021-2022,39747.75,37542.40
pco-bcp,2018-2019,24365.63,24913.38
phac-aspc,2019-2020,24611.40,24700.92
ps-sp,2018-2019,34539.87,34933.75
ps-sp,2019-2020,15038.89,15093.59
pwgsc-tpsgc,2017-2018,45932.97,47235.67
pwgsc-tpsgc,2019-2020,211344.63,209648.57
pwgsc-tpsgc,2020-2021,312355.57,297935.70
pwgsc-tpsgc,2021-2022,304928.35,285011.61
statcan,2017-2018,31640.00,32544.22
swc-cfc,2017-2018,39903.34,41002.96
swc-cfc,2018-2019,9596.31,9841.21
tbs-sct,2017-2018,24408.00,25080.61
tbs-sct,2020-2021,39719.50,37913.73
wage,2019-2020,102431.23,102178.57
wage,2020-2021,39663.00,38119.96
wage,2021-2022,98175.00,91247.86
