d_fiscal_year,total,total_constant_2019_dollars
2017-2018,32580.48,33587.58
2018-2019,32580.48,33204.83
2019-2020,1624907.59,1598588.64
2020-2021,2226366.59,2119986.52
2021-2022,4446721.63,4130681.17
2022-2023,48874.98,43733.54
