d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2019-2020,213828.24323275863
1_facilities_and_construction,2020-2021,15262.986767241378
2_professional_services,2017-2018,281043.62396260834
2_professional_services,2018-2019,510800.8194566656
2_professional_services,2019-2020,1451539.0642802697
2_professional_services,2020-2021,1326243.4698599097
3_information_technology,2019-2020,230883.3176
3_information_technology,2020-2021,334802.90480489447
9_human_capital,2019-2020,3702776.324552122
9_human_capital,2020-2021,3785751.704374018
