owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,95511.34,97849.12
aafc-aac,2018-2019,1685279.31,1701936.99
aafc-aac,2019-2020,516438.73,504229.05
aafc-aac,2020-2021,531798.87,504398.39
aafc-aac,2021-2022,2277895.89,991007.26
aandc-aadnc,2017-2018,629815.69,645021.76
aandc-aadnc,2018-2019,2276647.37,2300048.11
aandc-aadnc,2019-2020,464636.90,457314.80
acoa-apeca,2020-2021,265166.20,250594.81
acoa-apeca,2021-2022,166845.64,148296.20
atssc-scdata,2018-2019,28889.79,29234.11
atssc-scdata,2019-2020,52087.02,51647.45
atssc-scdata,2020-2021,305998.28,292232.26
atssc-scdata,2021-2022,153415.80,120011.75
cannor,2017-2018,104255.78,106713.30
cannor,2018-2019,136698.61,138981.29
cas-satj,2017-2018,686944.23,703370.97
cas-satj,2019-2020,17877.45,17673.94
cbsa-asfc,2017-2018,4148274.39,4247426.31
cbsa-asfc,2018-2019,1744818.29,1769760.13
cbsa-asfc,2019-2020,784426.52,778581.23
cbsa-asfc,2020-2021,136833.63,130213.14
cbsa-asfc,2021-2022,3909671.28,1574924.34
ccohs-cchst,2018-2019,1931.99,1950.99
ccohs-cchst,2019-2020,10538.10,10575.57
ced-dec,2019-2020,20178.12,19689.80
ced-dec,2020-2021,495325.36,468423.90
ced-dec,2021-2022,1237299.49,325651.19
cer-rec,2017-2018,24819.24,25414.61
cer-rec,2018-2019,20235.60,20502.72
cer-rec,2020-2021,57960.00,54576.18
cer-rec,2021-2022,895341.90,63026.30
cfia-acia,2017-2018,186658.36,191089.20
cfia-acia,2018-2019,51089.04,51591.70
cfia-acia,2019-2020,381027.39,373581.66
cfia-acia,2020-2021,6188142.30,5827346.52
cfia-acia,2021-2022,1409291.25,1266901.40
cgc-ccg,2017-2018,40397.67,41349.93
cgc-ccg,2020-2021,47915.85,45605.56
cgc-ccg,2021-2022,32694.16,30280.32
chrc-ccdp,2019-2020,45087.00,44149.66
chrc-ccdp,2020-2021,188349.31,177385.43
cic,2017-2018,23975.35,24562.77
cic,2018-2019,67826.18,68493.52
cic,2019-2020,149571.51,146822.18
cic,2020-2021,501689.60,473120.96
cic,2021-2022,1416370.41,959154.74
cics-scic,2018-2019,6616.14,6683.80
cics-scic,2019-2020,16445.83,16400.02
cihr-irsc,2017-2018,25635.00,26263.08
cihr-irsc,2019-2020,54379.09,53176.27
cihr-irsc,2020-2021,478917.66,455373.52
cihr-irsc,2021-2022,130710.49,58608.51
cnsc-ccsn,2017-2018,179147.94,184216.92
cnsc-ccsn,2019-2020,45510.75,45311.88
cnsc-ccsn,2020-2021,1126058.46,1070400.02
cnsc-ccsn,2021-2022,48993.27,38325.70
cra-arc,2017-2018,4028009.60,4124572.43
cra-arc,2018-2019,5537703.79,5652619.81
cra-arc,2019-2020,836249.31,831986.44
cra-arc,2020-2021,39469209.23,37482358.09
cra-arc,2021-2022,35047926.61,27757166.66
crtc,2017-2018,3930.51,4023.16
crtc,2018-2019,474586.86,479364.15
crtc,2019-2020,458717.00,447615.81
crtc,2020-2021,601103.27,566948.38
csa-asc,2017-2018,61367.91,63032.74
csa-asc,2018-2019,10903.43,11010.71
csa-asc,2020-2021,142060.63,135463.87
csa-asc,2021-2022,213224.59,199404.38
csc-scc,2017-2018,142771.60,146155.63
csc-scc,2018-2019,84322.34,85227.48
csc-scc,2019-2020,195199.58,193185.76
csc-scc,2020-2021,1355312.87,1276187.01
csps-efpc,2018-2019,878472.53,887591.70
csps-efpc,2019-2020,76657.03,75248.85
csps-efpc,2020-2021,38123.90,35898.15
csps-efpc,2021-2022,122943.94,59788.07
cta-otc,2017-2018,40231.74,41240.13
cta-otc,2018-2019,45784.13,46555.42
cta-otc,2019-2020,48816.87,48287.61
cta-otc,2020-2021,54104.61,51482.77
cta-otc,2021-2022,16888.08,13210.95
dfatd-maecd,2017-2018,1221331.06,1250615.18
dfatd-maecd,2018-2019,1091247.74,1107060.84
dfatd-maecd,2019-2020,415496.95,406902.57
dfatd-maecd,2020-2021,719941.58,689834.63
dfatd-maecd,2021-2022,197450.99,183112.69
dfo-mpo,2017-2018,1379553.45,1413389.82
dfo-mpo,2018-2019,3006210.12,3044817.87
dfo-mpo,2019-2020,2645956.16,2610881.73
dfo-mpo,2020-2021,3817309.59,3645505.40
dfo-mpo,2021-2022,11855331.69,9478892.92
dnd-mdn,2017-2018,12534867.36,12854098.25
dnd-mdn,2018-2019,12752763.35,12937189.76
dnd-mdn,2019-2020,13125241.64,12970352.92
dnd-mdn,2020-2021,26166386.29,24751508.24
dnd-mdn,2021-2022,64226514.86,42373156.15
ec,2017-2018,292521.91,299417.26
ec,2018-2019,205462.76,207834.74
ec,2019-2020,126161.02,123308.45
ec,2020-2021,538650.52,511814.57
ec,2021-2022,904170.93,610235.96
elections,2017-2018,257939.98,264606.88
elections,2018-2019,909195.56,921506.06
elections,2019-2020,102194.23,101870.41
elections,2020-2021,2175145.55,2071601.20
elections,2021-2022,1278433.60,1190613.50
esdc-edsc,2017-2018,15223596.07,15604430.35
esdc-edsc,2018-2019,3523458.80,3576158.13
esdc-edsc,2019-2020,1697750.06,1666474.03
esdc-edsc,2020-2021,3302727.00,3111105.92
esdc-edsc,2021-2022,22556145.45,17748836.59
fcac-acfc,2017-2018,52760.82,54150.56
fcac-acfc,2018-2019,38710.77,39121.44
fcac-acfc,2019-2020,209104.24,204409.81
fcac-acfc,2020-2021,45602.28,42939.93
feddevontario,2018-2019,283221.01,286239.27
fin,2017-2018,379755.17,389146.30
fin,2018-2019,63188.62,63810.33
fin,2019-2020,55105.58,54304.04
fin,2020-2021,989417.28,931710.47
fintrac-canafe,2017-2018,325372.78,333042.49
hc-sc,2017-2018,1494712.45,1531423.83
hc-sc,2018-2019,1826526.34,1848373.66
hc-sc,2019-2020,1380340.67,1360830.94
hc-sc,2020-2021,5106399.39,4820101.95
hc-sc,2021-2022,3219182.55,2053431.25
iaac-aeic,2019-2020,8247.58,8047.99
iaac-aeic,2020-2021,21724.69,20559.72
iaac-aeic,2021-2022,55395.49,6836.22
ic,2017-2018,3660687.26,3747365.76
ic,2018-2019,5877341.49,5958504.31
ic,2019-2020,330547.01,323721.85
ic,2020-2021,3069239.51,2894103.83
ic,2021-2022,2009309.29,1115863.97
iic-iac,2021-2022,30215.00,617.85
infc,2017-2018,11952.46,12234.20
infc,2018-2019,117741.11,119009.81
infc,2019-2020,191385.57,187364.65
infc,2020-2021,260411.67,248532.15
infc,2021-2022,1003488.68,575343.78
irb-cisr,2020-2021,438948.93,417675.41
irb-cisr,2021-2022,160180.99,151248.46
isc-sac,2017-2018,48830.28,49981.31
isc-sac,2018-2019,2233353.31,2255796.27
isc-sac,2019-2020,99557.59,97479.39
isc-sac,2020-2021,3503756.51,3337454.59
isc-sac,2021-2022,3773591.84,959502.63
jus,2017-2018,123648.99,126604.24
jus,2018-2019,2428997.37,2454944.23
jus,2019-2020,435022.92,424495.14
jus,2020-2021,331188.69,313422.42
jus,2021-2022,441402.76,309885.11
lac-bac,2018-2019,34331.07,34668.85
lac-bac,2019-2020,12945.04,12756.75
