normalized_vendor_name,original_vendor_name
NORTHERN MICRO,Northern Micro Inc.
NORTHERN MICRO,NORTHERN MICRO
NORTHERN MICRO,NORTHERN MICRO INC
NORTHERN MICRO,NORTHERN MICRO INC.
NORTHERN MICRO,Northern Micro
NORTHERN MICRO,Nothern Micro
NORTHERN MICRO,Northern Micro Inc
NORTHERN MICRO,northern micro
NORTHERN MICRO,Norther Micro Inc
NORTHERN MICRO,Nothern Micro Inc.
NORTHERN MICRO,Northern Micro (care of Xerox)
NORTHERN MICRO,Northen Micro
NORTHERN MICRO,Northem Micro Inc.
NORTHERN MICRO,Nothern micro
NORTHERN MICRO,NOTHERN MICRO
NORTHERN MICRO,EMC/Northern Micro
NORTHERN MICRO,northern micro inc
NORTHERN MICRO,NORTHER MICRO
NORTHERN MICRO,Northern Mocro
NORTHERN MICRO,Northern micro
NORTHERN MICRO,Norther Micro Inc.
NORTHERN MICRO,NORTHENR MICRO
NORTHERN MICRO,Nortern Micro
NORTHERN MICRO,EMC/ Northern Micro
NORTHERN MICRO,Northern MIcro Inc.
NORTHERN MICRO,NORTHERN MIVRO
NORTHERN MICRO,Northern MIcro
NORTHERN MICRO,SSC - Northern Micro Inc.
NORTHERN MICRO,Northern Micro Headquarter
NORTHERN MICRO,Northern MICRO
NORTHERN MICRO,Northern Mico
NORTHERN MICRO,Northern Mico Inc
NORTHERN MICRO,Northern Mirco
NORTHERN MICRO,Hewitt-Packard c/o Northern Micro
NORTHERN MICRO,NORTHEN MICRO
NORTHERN MICRO,NORTHERM MICRO
NORTHERN MICRO,NOERTHERN MICRO
NORTHERN MICRO,NORHTERN MICRO
NORTHERN MICRO,northen micro
NORTHERN MICRO,Northern Micor
NORTHERN MICRO,Northern Micro inc
NORTHERN MICRO,Donna Cona Inc. Reseller: Northern Micro
NORTHERN MICRO,NORTHERN MICOR
NORTHERN MICRO,Norhtern Micro
NORTHERN MICRO,Norther Micro
NORTHERN MICRO,northern micor
NORTHERN MICRO,Northern  Micro
NORTHERN MICRO,nothern micro
NORTHERN MICRO,Nothen Micro
NORTHERN MICRO,Nortern micro
NORTHERN MICRO,Northern Micro nc
NORTHERN MICRO,Northern Micro INC.
NORTHERN MICRO,NORTHERN  MICRO INC
