d_most_recent_category,total,percentage
3_information_technology,574473975.18,0.7782
11_defence,159740653.44,0.2164
6_industrial_products_and_services,1734785.46,0.0023
10_office_management,1235501.99,0.0017
1_facilities_and_construction,590850.19,8e-4
0_other,183689.52,2e-4
5_transportation_and_logistics,119750.83,2e-4
2_professional_services,89362.10,1e-4
9_human_capital,51848.70,1e-4
