d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
3_information_technology,2019-2020,9842.62,9604.43
3_information_technology,2020-2021,1102777.78,1041178.51
3_information_technology,2021-2022,5498222.70,5104985.21
9_human_capital,2021-2022,264478.08,240113.06
