d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,740890.87,763921.00
it_consulting_services,2018-2019,1035850.38,1055132.22
it_consulting_services,2019-2020,798427.57,790391.91
it_consulting_services,2020-2021,914523.38,870801.32
it_consulting_services,2021-2022,1160518.29,1074335.05
it_consulting_services,2022-2023,2005625.70,1794608.82
it_software_licensing,2018-2019,28636.06,29184.82
it_software_licensing,2019-2020,28714.52,28485.46
it_software_licensing,2020-2021,28636.06,27270.72
it_software_licensing,2021-2022,28636.06,26623.68
it_software_licensing,2022-2023,28636.06,25623.67
