d_fiscal_year,total,total_constant_2019_dollars
2017-2018,764906.38,784855.38
2018-2019,1092739.79,1109315.24
2019-2020,853904.15,844738.64
2020-2021,924690.07,878945.65
2021-2022,1166665.25,1078638.56
