owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2021-2022,149759.04,135379.78
aafc-aac,2022-2023,1093240.96,978236.60
aandc-aadnc,2017-2018,54095.58,55767.73
aandc-aadnc,2018-2019,155906.06,158893.71
aandc-aadnc,2019-2020,12532.28,12246.23
dfatd-maecd,2017-2018,31289.09,32306.19
dfatd-maecd,2019-2020,60031.06,58829.32
dfatd-maecd,2020-2021,184128.90,175349.76
dfatd-maecd,2021-2022,220712.65,205634.64
dfatd-maecd,2022-2023,184128.90,164759.31
dfo-mpo,2018-2019,224868.02,229094.44
dnd-mdn,2022-2023,129666.95,115921.11
ec,2017-2018,86825.95,89509.83
ec,2018-2019,36794.19,37190.16
ec,2019-2020,240697.35,237833.57
ec,2020-2021,143462.41,136622.22
ec,2021-2022,218483.60,201923.84
ec,2022-2023,143462.41,128370.77
isc-sac,2018-2019,144070.92,146831.77
isc-sac,2019-2020,28714.52,28485.46
isc-sac,2020-2021,28636.06,27270.72
isc-sac,2021-2022,28636.06,26623.68
isc-sac,2022-2023,28636.06,25623.67
nrcan-rncan,2017-2018,466757.87,481185.86
nrcan-rncan,2018-2019,502847.25,512306.95
nrcan-rncan,2019-2020,468036.66,464303.14
nrcan-rncan,2020-2021,586932.07,558829.34
nrcan-rncan,2021-2022,571563.00,531396.79
nrcan-rncan,2022-2023,571563.00,511436.97
phac-aspc,2017-2018,24015.52,24757.86
phac-aspc,2018-2019,24015.52,24475.73
phac-aspc,2019-2020,29662.50,29425.88
phac-aspc,2022-2023,13230.42,11805.18
tc,2017-2018,101922.38,105151.38
