d_fiscal_year,total,total_constant_2019_dollars
2017-2018,390321.67,402284.73
2018-2019,390321.67,397456.35
2019-2020,667883.21,662523.38
2020-2021,666058.39,635003.07
2021-2022,666058.39,623271.50
