d_most_recent_category,total,percentage
3_information_technology,7185693.24,0.5403
2_professional_services,5268584.84,0.3962
11_defence,558483.77,0.042
9_human_capital,155484.48,0.0117
1_facilities_and_construction,130000.00,0.0098
