d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1309223.70,1349265.10
2018-2019,2208119.08,2248483.10
2019-2020,1387104.40,1375146.83
2020-2021,1920722.69,1825354.70
2021-2022,1210016.19,1129530.40
2022-2023,1043910.84,932699.03
