owner_org,d_fiscal_year,total
dfo-mpo,2018-2019,840150.5801416102
dfo-mpo,2019-2020,1903612.0310869368
dfo-mpo,2020-2021,1985901.3267335917
dnd-mdn,2017-2018,13212.709580838324
tc,2018-2019,3322.980945945946
tc,2019-2020,15592.449054054054
tc,2020-2021,39535.880000000005
