d_fiscal_year,total,total_constant_2019_dollars
2017-2018,18563854.58,19111487.81
2018-2019,21513644.99,21862310.47
2019-2020,18784417.37,18603581.08
2020-2021,21413406.94,20410319.01
2021-2022,29835285.54,27795542.48
