d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,17566.30,17980.37
2_professional_services,2017-2018,90414.85,92573.56
2_professional_services,2018-2019,127776.62,129332.66
2_professional_services,2019-2020,939512.10,925117.18
2_professional_services,2020-2021,290161.71,275626.10
2_professional_services,2021-2022,355702.52,328729.12
3_information_technology,2017-2018,231756.96,237370.24
3_information_technology,2018-2019,488020.40,493778.13
3_information_technology,2019-2020,362686.53,355973.29
3_information_technology,2020-2021,592401.62,561614.15
3_information_technology,2021-2022,93597.90,85392.95
7_travel,2019-2020,2898.59,2828.44
7_travel,2020-2021,31744.63,30339.87
9_human_capital,2017-2018,1404542.20,1439704.51
9_human_capital,2018-2019,1319134.95,1335741.43
9_human_capital,2019-2020,1771640.82,1742449.84
9_human_capital,2020-2021,3001243.72,2842748.68
9_human_capital,2021-2022,3654371.72,3354135.43
