d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,231756.96,238526.60
it_consulting_services,2018-2019,334270.29,338314.34
it_consulting_services,2019-2020,81148.31,80087.12
it_consulting_services,2020-2021,32024.20,30175.63
it_consulting_services,2021-2022,73822.90,67462.75
it_consulting_services,2022-2023,56062.69,49612.42
it_other,2018-2019,153750.11,155887.11
it_other,2019-2020,281538.22,276266.50
it_other,2020-2021,560377.42,532254.13
it_other,2021-2022,19775.00,18057.32
