d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,528689.35,533198.16
1_facilities_and_construction,2019-2020,6241945.28,6191853.04
1_facilities_and_construction,2020-2021,6224890.78,5934651.92
1_facilities_and_construction,2021-2022,6224890.78,5825010.28
11_defence,2017-2018,211271.82,217747.14
11_defence,2018-2019,211271.82,215133.65
11_defence,2019-2020,97242.92,97380.73
6_industrial_products_and_services,2018-2019,540654.35,547013.02
6_industrial_products_and_services,2019-2020,1301838.77,1291391.39
6_industrial_products_and_services,2020-2021,1298281.84,1237748.75
6_industrial_products_and_services,2021-2022,1298281.84,1214881.57
