owner_org,d_fiscal_year,total
csc-scc,2017-2018,1963191.9274050149
csc-scc,2018-2019,1963191.9274050149
csc-scc,2019-2020,1968570.5354253026
csc-scc,2020-2021,2372703.1611798266
