owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,365539.78,376667.94
aafc-aac,2018-2019,115606.26,117719.43
aafc-aac,2019-2020,108441.50,107623.37
aafc-aac,2020-2021,102785.87,97993.42
aandc-aadnc,2017-2018,214976.09,221368.72
aandc-aadnc,2018-2019,59636.36,61158.30
cer-rec,2017-2018,47478.94,48934.13
cer-rec,2018-2019,47218.78,48084.43
csc-scc,2017-2018,24368.01,25139.38
dfo-mpo,2017-2018,333283.06,343458.88
dfo-mpo,2018-2019,0.00,0.00
dnd-mdn,2017-2018,426503.30,439207.49
dnd-mdn,2018-2019,113007.50,114978.74
dnd-mdn,2019-2020,100326.68,99860.88
dnd-mdn,2020-2021,28163.70,26895.42
ec,2017-2018,25430.13,26130.91
nrc-cnrc,2017-2018,0.00,0.00
nrc-cnrc,2018-2019,0.00,0.00
nrc-cnrc,2019-2020,0.00,0.00
nrcan-rncan,2017-2018,89128.75,92021.55
nrcan-rncan,2018-2019,0.00,0.00
pc,2017-2018,3800085.17,3911207.22
pc,2018-2019,6367705.58,6480664.63
pc,2019-2020,299654.98,297250.22
pwgsc-tpsgc,2017-2018,7844717.39,8078809.52
pwgsc-tpsgc,2018-2019,1538436.03,1568836.36
pwgsc-tpsgc,2019-2020,328617.75,326738.05
pwgsc-tpsgc,2020-2021,167609.41,159922.05
