d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1198674.89,1235169.44
2018-2019,2563097.22,2607410.59
2019-2020,2130965.29,2115156.18
2020-2021,333208.46,314899.59
2021-2022,331592.22,312169.69
2022-2023,2521930.18,2241704.45
