owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2022-2023,1179651.37,1048007.00
atssc-scdata,2017-2018,19105.21,19695.77
cas-satj,2019-2020,76020.75,74594.37
cas-satj,2020-2021,117887.25,112539.95
cbsa-asfc,2017-2018,345025.47,355743.36
cbsa-asfc,2018-2019,112425.80,115283.39
cbsa-asfc,2020-2021,603992.56,569127.54
cbsa-asfc,2021-2022,4486929.70,4164936.94
cbsa-asfc,2022-2023,3708957.34,3321639.55
ced-dec,2021-2022,24603.56,22241.23
ced-dec,2022-2023,420703.97,376447.67
cic,2017-2018,189704.10,195520.25
cic,2018-2019,1278477.01,1298827.43
cic,2019-2020,3322363.81,3292672.05
cic,2020-2021,5083567.46,4841583.01
cic,2021-2022,7266315.65,6757260.63
cic,2022-2023,6175363.64,5527906.20
cra-arc,2017-2018,49173.83,50716.10
csc-scc,2020-2021,50754.50,47824.73
csc-scc,2021-2022,237505.02,220814.51
csc-scc,2022-2023,237505.02,212520.48
cta-otc,2020-2021,66091.33,62509.46
cta-otc,2021-2022,146687.67,136400.17
cta-otc,2022-2023,57540.66,50985.80
dfatd-maecd,2017-2018,2333.86,2400.51
dfatd-maecd,2018-2019,38418.91,39332.16
dfatd-maecd,2020-2021,166731.19,159054.22
dfatd-maecd,2021-2022,202182.34,187974.11
dfatd-maecd,2022-2023,202182.34,180913.61
dfo-mpo,2019-2020,66334.83,64972.26
dfo-mpo,2020-2021,24576.50,23404.71
dfo-mpo,2021-2022,151702.50,137136.64
dfo-mpo,2022-2023,340178.03,305099.40
dnd-mdn,2018-2019,14921.31,15060.70
dnd-mdn,2019-2020,64213.70,63815.05
dnd-mdn,2020-2021,31476.28,30036.68
dnd-mdn,2021-2022,37290.00,34805.25
ec,2017-2018,107587.79,111085.11
elections,2017-2018,223370.83,230275.46
elections,2018-2019,144426.07,147774.63
elections,2019-2020,312297.86,307975.32
elections,2020-2021,502882.51,478905.41
elections,2021-2022,221819.41,209305.82
elections,2022-2023,207557.35,184296.24
esdc-edsc,2017-2018,817314.65,842593.42
esdc-edsc,2018-2019,401988.81,409772.09
esdc-edsc,2019-2020,198429.85,197310.21
esdc-edsc,2020-2021,150743.54,143556.19
esdc-edsc,2021-2022,416086.59,380263.86
esdc-edsc,2022-2023,213749.81,191272.04
fja-cmf,2021-2022,7200.41,6509.06
fja-cmf,2022-2023,53763.09,48364.49
hc-sc,2022-2023,5490.47,4858.77
iaac-aeic,2019-2020,105157.80,103396.96
ic,2017-2018,17161.88,17705.98
irb-cisr,2021-2022,195616.13,180944.80
irb-cisr,2022-2023,1404589.74,1253884.78
nrcan-rncan,2022-2023,1730099.67,1539586.61
nserc-crsng,2017-2018,365627.99,376894.09
nserc-crsng,2018-2019,444847.39,453372.06
nserc-crsng,2019-2020,446066.15,442507.89
nserc-crsng,2020-2021,444847.39,423637.37
nserc-crsng,2021-2022,451350.59,419464.82
nserc-crsng,2022-2023,477724.68,427748.20
pco-bcp,2017-2018,5148608.66,5300651.19
pco-bcp,2018-2019,397066.55,404669.63
pco-bcp,2019-2020,398947.56,395765.16
pco-bcp,2020-2021,649930.26,618973.14
pco-bcp,2021-2022,127449.58,119466.54
pco-bcp,2022-2023,1039104.18,927327.14
ps-sp,2017-2018,285905.25,294742.89
ps-sp,2018-2019,285905.25,291384.09
ps-sp,2019-2020,286688.55,284401.64
psc-cfp,2017-2018,121686.56,125175.11
psc-cfp,2018-2019,446495.91,454943.66
psc-cfp,2019-2020,450451.14,447010.81
psc-cfp,2020-2021,713625.10,681346.10
psc-cfp,2021-2022,574608.64,534228.40
psc-cfp,2022-2023,574608.64,514162.22
pwgsc-tpsgc,2017-2018,39900.43,41180.45
rcmp-grc,2018-2019,75947.82,77276.92
rcmp-grc,2019-2020,118765.30,117507.22
rcmp-grc,2020-2021,104777.88,99790.68
rcmp-grc,2021-2022,112515.68,104098.94
rcmp-grc,2022-2023,525019.98,471598.69
ssc-spc,2017-2018,5215916.48,5373713.19
ssc-spc,2018-2019,7571532.42,7715521.56
ssc-spc,2019-2020,8367361.27,8305415.01
ssc-spc,2020-2021,6000078.33,5718458.99
ssc-spc,2021-2022,3869789.32,3592202.31
ssc-spc,2022-2023,19027816.98,16998889.57
sshrc-crsh,2017-2018,365627.99,376894.09
sshrc-crsh,2018-2019,444847.39,453372.06
sshrc-crsh,2019-2020,446066.15,442507.89
sshrc-crsh,2020-2021,444847.39,423637.37
sshrc-crsh,2021-2022,444847.39,413586.03
sshrc-crsh,2022-2023,444847.39,398051.31
tc,2017-2018,3062231.03,3156829.17
tc,2018-2019,3117517.30,3177632.04
tc,2019-2020,1219300.16,1209573.83
tc,2020-2021,65564.12,62405.93
tc,2021-2022,105627.32,97824.47
tc,2022-2023,1139508.73,1014889.80
