d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,205019.40,211683.88
1_facilities_and_construction,2018-2019,170737.87,172560.54
1_facilities_and_construction,2019-2020,44529.82,43652.90
1_facilities_and_construction,2020-2021,597091.30,572642.56
1_facilities_and_construction,2021-2022,1565791.86,1467995.92
1_facilities_and_construction,2022-2023,96313.99,85232.62
5_transportation_and_logistics,2018-2019,38167.33,38942.68
5_transportation_and_logistics,2019-2020,81475.43,80787.87
5_transportation_and_logistics,2020-2021,67221.43,63970.58
5_transportation_and_logistics,2021-2022,72462.99,67897.09
5_transportation_and_logistics,2022-2023,44970.25,40041.83
6_industrial_products_and_services,2022-2023,4007.24,3546.19
