owner_org,d_fiscal_year,total
atssc-scdata,2018-2019,7581.181935483872
atssc-scdata,2019-2020,18531.778064516133
cnsc-ccsn,2017-2018,13851.003917525773
cta-otc,2017-2018,26166.65903271693
cta-otc,2018-2019,30809.13079658606
cta-otc,2019-2020,30893.539374110955
cta-otc,2020-2021,30809.13079658606
osfi-bsif,2019-2020,26473.79
pwgsc-tpsgc,2017-2018,1485695.9132801574
pwgsc-tpsgc,2018-2019,585063.5201143186
pwgsc-tpsgc,2019-2020,662084.045122652
pwgsc-tpsgc,2020-2021,650669.0366888968
ssc-spc,2017-2018,187716.3069863127
ssc-spc,2018-2019,206480.06820500063
ssc-spc,2019-2020,22621.91714564318
ssc-spc,2020-2021,44153.11766304348
