d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,34943.68,35880.36
2_professional_services,2018-2019,34943.68,35389.61
2_professional_services,2019-2020,47206.07,47103.15
2_professional_services,2020-2021,17289114.44,16343589.69
2_professional_services,2021-2022,73236362.99,55636486.04
5_transportation_and_logistics,2017-2018,672247.32,688997.30
5_transportation_and_logistics,2018-2019,339872.94,344430.80
5_transportation_and_logistics,2019-2020,286800.86,286505.26
5_transportation_and_logistics,2020-2021,103718.27,101538.92
5_transportation_and_logistics,2021-2022,159026.71,113826.11
