owner_org,d_fiscal_year,total
csc-scc,2017-2018,16950
csc-scc,2018-2019,16950
csc-scc,2019-2020,21305
dfatd-maecd,2017-2018,192721.96782608697
dfatd-maecd,2018-2019,196159.40217391305
dfatd-maecd,2019-2020,155000
dfatd-maecd,2020-2021,32770
dfo-mpo,2017-2018,21030.06
ec,2017-2018,113000
ec,2020-2021,67800
hc-sc,2017-2018,16950
nrcan-rncan,2017-2018,11300
oag-bvg,2018-2019,75000
pbc-clcc,2020-2021,3148.274917853231
pco-bcp,2017-2018,29106.45
pco-bcp,2018-2019,51763.54
pco-bcp,2019-2020,110495.86
phac-aspc,2017-2018,84000
phac-aspc,2020-2021,17238137.472283814
tc,2017-2018,222132.5267094017
tc,2018-2019,34943.680555555555
tc,2019-2020,47206.06741573034
tc,2020-2021,50976.96629213483
