owner_org,d_fiscal_year,total
aafc-aac,2017-2018,1058.49375
aafc-aac,2018-2019,34178.70625
aafc-aac,2019-2020,214289.93440165065
aafc-aac,2020-2021,234371.47219409407
aandc-aadnc,2017-2018,736516.2091380992
aandc-aadnc,2018-2019,727893.1255593243
aandc-aadnc,2019-2020,498818.28405175003
aandc-aadnc,2020-2021,319951.23179090704
atssc-scdata,2017-2018,73394.72648335744
atssc-scdata,2019-2020,55172.25
atssc-scdata,2020-2021,58586.2536594439
cannor,2019-2020,22092.2
cas-satj,2017-2018,101976.50537005693
cas-satj,2018-2019,30055.805970149253
cas-satj,2019-2020,158798.74231063604
cas-satj,2020-2021,268105.3464913817
cbsa-asfc,2017-2018,1129194.5583820122
cbsa-asfc,2018-2019,1214571.4612477855
cbsa-asfc,2019-2020,1504123.2095076472
cbsa-asfc,2020-2021,1764709.3070586561
cer-rec,2017-2018,22524.752475247526
cer-rec,2018-2019,14421.028169014084
cer-rec,2019-2020,10551.971830985916
cer-rec,2020-2021,65364.3216080402
cfia-acia,2017-2018,138583.06778219843
cfia-acia,2018-2019,42903.28807346057
cfia-acia,2019-2020,65468.88628736047
cfia-acia,2020-2021,131275.24807346056
cic,2017-2018,40651.75
cic,2020-2021,114199.06931506848
cnsc-ccsn,2017-2018,287799.5033149258
cnsc-ccsn,2018-2019,213683.0177942242
cnsc-ccsn,2019-2020,221089.55342292084
cnsc-ccsn,2020-2021,46785.865959149196
cra-arc,2018-2019,133018.10029046587
cra-arc,2019-2020,184371.51435841483
cra-arc,2020-2021,195331.3082926752
csa-asc,2017-2018,314058.71722984564
csa-asc,2018-2019,87698.05966552315
csa-asc,2019-2020,10885.25
csa-asc,2020-2021,16950
csc-scc,2018-2019,35333.86239322175
csc-scc,2019-2020,220419.2021920806
csc-scc,2020-2021,56432.68262781241
csps-efpc,2018-2019,240478.62250686184
csps-efpc,2019-2020,95618.45791399817
csps-efpc,2020-2021,70508.78316559926
cta-otc,2017-2018,13532.0026478778
cta-otc,2018-2019,13532.0026478778
cta-otc,2019-2020,16464.78486016797
cta-otc,2020-2021,8448.439226519336
dfatd-maecd,2017-2018,224865.15330212808
dfatd-maecd,2018-2019,238467.5695042121
dfatd-maecd,2019-2020,260467.51897313012
dfatd-maecd,2020-2021,298398.150599631
dfo-mpo,2017-2018,446633.8396257007
dfo-mpo,2018-2019,303340.0657105076
dfo-mpo,2019-2020,83488.87235675952
dfo-mpo,2020-2021,265323.199796782
dnd-mdn,2017-2018,521604.70096356224
dnd-mdn,2018-2019,1268745.8299029896
dnd-mdn,2019-2020,1604457.7552781187
dnd-mdn,2020-2021,929170.488502987
ec,2017-2018,117028.13827810266
ec,2018-2019,134814.4340277444
ec,2019-2020,226893.9519839895
ec,2020-2021,115748.96388777804
elections,2017-2018,155109.56041685047
elections,2018-2019,68040.17490283176
elections,2019-2020,101048.35364742325
elections,2020-2021,92924.50285743288
erc-cee,2019-2020,37664.72794117647
erc-cee,2020-2021,1738.3720588235292
esdc-edsc,2017-2018,50659.77026595745
esdc-edsc,2018-2019,204619.88973404255
esdc-edsc,2019-2020,384810.49219194474
esdc-edsc,2020-2021,398950.032040505
fin,2018-2019,92377.5
fintrac-canafe,2018-2019,49720
hc-sc,2017-2018,1174251.517245509
hc-sc,2018-2019,1255340.9731085477
hc-sc,2019-2020,730404.1597919214
hc-sc,2020-2021,385677.0356145102
iaac-aeic,2017-2018,24972.23
iaac-aeic,2020-2021,28250
ic,2017-2018,67279.18480549198
ic,2018-2019,194299.295194508
ic,2019-2020,57555.431554887226
ic,2020-2021,274273.69471639954
infc,2017-2018,35635.28695652174
infc,2018-2019,45510.75
infc,2019-2020,39999.99
infc,2020-2021,101889.49230769232
irb-cisr,2019-2020,89324.68333630291
irb-cisr,2020-2021,138198.7226869201
isc-sac,2017-2018,542028.1767401146
isc-sac,2018-2019,993568.7553430977
isc-sac,2019-2020,885046.0765154707
isc-sac,2020-2021,1027690.8520473493
jus,2018-2019,56726
jus,2020-2021,41245
mgerc-ceegm,2017-2018,108214.11764705883
nrc-cnrc,2017-2018,40245.44005102041
nrc-cnrc,2018-2019,65218.44005102041
nrc-cnrc,2019-2020,904
nrc-cnrc,2020-2021,7106.181422924901
nrcan-rncan,2017-2018,238369.88662790696
nrcan-rncan,2018-2019,145546.2327484277
nrcan-rncan,2019-2020,893201.658268374
nrcan-rncan,2020-2021,243011.0986623427
nserc-crsng,2019-2020,2172.246362604733
nserc-crsng,2020-2021,49061.723254429446
oci-bec,2017-2018,10.935419440745672
oci-bec,2018-2019,52522.54852135815
oci-bec,2019-2020,52666.445914567346
oci-bec,2020-2021,52522.54852135815
ocol-clo,2017-2018,70074.3152811736
ocol-clo,2019-2020,165674.8295522388
ocol-clo,2020-2021,23317.806841203816
osfi-bsif,2020-2021,3975.4216867469877
pc,2017-2018,19775
pc,2018-2019,160275.15
pc,2019-2020,48981.530343007915
pc,2020-2021,255195.1941250772
pch,2017-2018,34776
pch,2020-2021,88699.34999999999
pco-bcp,2017-2018,28803.642784810123
pco-bcp,2018-2019,19223.617215189875
phac-aspc,2017-2018,1071091.9349612345
phac-aspc,2018-2019,305876.53104961955
phac-aspc,2019-2020,432449.1833824677
phac-aspc,2020-2021,296502.60127151693
polar-polaire,2020-2021,39324
