d_fiscal_year,total,total_constant_2019_dollars
2017-2018,658603.62,675138.59
2018-2019,844581.04,855009.19
2019-2020,1984665.67,1958127.68
2020-2021,2371449.26,2254171.08
2021-2022,1154181.35,828966.63
