owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2019-2020,696825.02,680919.88
cbsa-asfc,2020-2021,2794957.50,2661695.84
cbsa-asfc,2021-2022,2794957.50,2598543.71
cta-otc,2021-2022,19785.54,18134.88
cta-otc,2022-2023,39248.49,35119.72
dfo-mpo,2022-2023,19492.50,17249.80
dnd-mdn,2022-2023,19344.44,17154.04
fja-cmf,2022-2023,5177.63,4581.92
hc-sc,2022-2023,127068.58,112549.09
ic,2020-2021,4739.59,4466.00
ic,2021-2022,18551.44,17265.00
ic,2022-2023,28888.89,25733.40
ps-sp,2022-2023,38985.00,34499.60
ssc-spc,2019-2020,0.00,0.00
ssc-spc,2020-2021,2544.77,2397.88
ssc-spc,2021-2022,430140.64,393361.72
ssc-spc,2022-2023,613352.19,546206.35
tbs-sct,2022-2023,332.80,294.51
