d_fiscal_year,total,total_constant_2019_dollars
2017-2018,905718.38,931968.57
2018-2019,1509530.63,1543310.08
2019-2020,1097205.75,1075871.43
2020-2021,3153386.60,3003035.28
2021-2022,3153386.60,2931784.45
2022-2023,8639.42,7803.68
