owner_org,d_fiscal_year,total
aafc-aac,2017-2018,85734.74564885497
aafc-aac,2018-2019,48453.380762711866
aafc-aac,2019-2020,31511.639237288135
cbsa-asfc,2017-2018,105308.74765273312
cbsa-asfc,2018-2019,101976.19234726689
cfia-acia,2017-2018,54508.18517786561
cfia-acia,2018-2019,52395.46482213439
cfia-acia,2020-2021,50446.71085714286
cic,2017-2018,191758.16080402012
cic,2018-2019,15760.944723618093
cra-arc,2017-2018,34752.5748502994
cra-arc,2019-2020,19831.5
crtc,2017-2018,73378.51720647773
crtc,2018-2019,71617.43279352225
csps-efpc,2017-2018,36977.55237354085
csps-efpc,2018-2019,91444.48762645913
dfatd-maecd,2017-2018,18825.51867219917
dfatd-maecd,2018-2019,121496.80290456432
dfatd-maecd,2019-2020,74353.55
dfatd-maecd,2020-2021,74788.09
dfo-mpo,2018-2019,98260.86
ec,2019-2020,36740.60707692308
ec,2020-2021,3736.332923076923
elections,2018-2019,20876.79
elections,2019-2020,49057.32339366515
elections,2020-2021,10186.76660633484
esdc-edsc,2018-2019,47531.81198443579
esdc-edsc,2019-2020,69926.6080155642
fcac-acfc,2018-2019,42017.958679245276
fcac-acfc,2019-2020,189858.9244025157
fcac-acfc,2020-2021,378159.93646369356
fin,2019-2020,4743.645833333333
fin,2020-2021,266658.5101299694
hc-sc,2017-2018,63723.893478260885
hc-sc,2018-2019,79266.30652173914
ic,2017-2018,88925.12
ic,2018-2019,108141
isc-sac,2019-2020,26549.652892561986
isc-sac,2020-2021,26992.147107438017
jus,2017-2018,245876.7
jus,2018-2019,67798.67000000001
jus,2020-2021,59673.71081712061
nrcan-rncan,2020-2021,42976.61825726141
pc,2017-2018,168011.95311926605
pc,2018-2019,144205.2992695375
pc,2019-2020,200624.52761119645
pch,2017-2018,52760.981133932546
pco-bcp,2017-2018,31434.545454545456
pco-bcp,2019-2020,64292.63285024155
pco-bcp,2020-2021,184307.36714975844
phac-aspc,2019-2020,17037.574929577466
phac-aspc,2020-2021,182964.9542588697
ps-sp,2017-2018,175633.64
ps-sp,2018-2019,194034.53705583757
ps-sp,2019-2020,107134.00722987672
ps-sp,2020-2021,48978.38571428572
pwgsc-tpsgc,2017-2018,104690.78289340102
pwgsc-tpsgc,2018-2019,6021.652148760331
pwgsc-tpsgc,2019-2020,18677.327851239672
pwgsc-tpsgc,2020-2021,50446.000512820516
rcmp-grc,2017-2018,84690.39000000001
rcmp-grc,2018-2019,46647.66597510374
rcmp-grc,2019-2020,62705.00586590044
rcmp-grc,2020-2021,69558.77215139124
tbs-sct,2017-2018,160425.5052631579
tc,2017-2018,67021.4442105263
tc,2018-2019,120244.35578947367
tc,2019-2020,17205.245509708737
tc,2020-2021,133615.20449029125
vac-acc,2017-2018,26198.788865546216
vac-acc,2018-2019,61140.05816641726
vac-acc,2019-2020,94213.88296803653
vac-acc,2020-2021,36132.153094170404
wage,2019-2020,13797
