owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,85734.75,88545.27
aafc-aac,2018-2019,48453.38,49052.32
aafc-aac,2019-2020,31511.64,31606.16
cbsa-asfc,2017-2018,105308.75,108358.51
cbsa-asfc,2018-2019,101976.19,104545.61
cfia-acia,2017-2018,54508.19,56080.24
cfia-acia,2018-2019,52395.46,53742.62
cfia-acia,2020-2021,50446.71,47785.22
cfia-acia,2021-2022,59905.47,56541.71
cic,2017-2018,191758.16,197685.61
cic,2018-2019,15760.94,16181.71
cra-arc,2017-2018,34752.57,35875.26
cra-arc,2019-2020,19831.50,19698.03
cra-arc,2022-2023,15894.87,14066.10
crtc,2017-2018,73378.52,75493.27
crtc,2018-2019,71617.43,73462.00
csps-efpc,2017-2018,36977.55,38033.57
csps-efpc,2018-2019,91444.49,93715.52
dfatd-maecd,2017-2018,18825.52,19407.44
dfatd-maecd,2018-2019,121496.80,123010.43
dfatd-maecd,2019-2020,74353.55,72656.42
dfatd-maecd,2020-2021,74788.09,70471.00
dfatd-maecd,2021-2022,136607.68,125201.31
dfatd-maecd,2022-2023,177222.65,157230.38
dfo-mpo,2018-2019,98260.86,99393.56
ec,2019-2020,36740.61,36349.63
ec,2020-2021,3736.33,3529.45
elections,2018-2019,20876.79,21295.35
elections,2019-2020,49057.32,48665.99
elections,2020-2021,10186.77,9622.72
esdc-edsc,2018-2019,47531.81,48228.23
esdc-edsc,2019-2020,69926.61,69572.39
esdc-edsc,2021-2022,64248.56,58431.22
esdc-edsc,2022-2023,43538.40,38742.15
fcac-acfc,2018-2019,42017.96,42410.48
fcac-acfc,2019-2020,189858.92,188344.42
fcac-acfc,2020-2021,378159.94,362537.57
fcac-acfc,2021-2022,311880.23,288790.93
fcac-acfc,2022-2023,357258.44,318932.64
fin,2019-2020,4743.65,4635.37
fin,2020-2021,266658.51,254085.97
fin,2021-2022,127370.51,119123.94
fin,2022-2023,21587.34,19499.07
hc-sc,2017-2018,63723.89,65559.71
hc-sc,2018-2019,79266.31,81263.52
hc-sc,2021-2022,205660.00,190656.66
hc-sc,2022-2023,62408.74,55544.99
ic,2017-2018,88925.12,91537.31
ic,2018-2019,108141.00,110675.33
isc-sac,2019-2020,26549.65,26020.18
isc-sac,2020-2021,26992.15,25624.08
isc-sac,2022-2023,676.75,598.89
jus,2017-2018,245876.70,253387.86
jus,2018-2019,67798.67,68524.08
nrcan-rncan,2020-2021,42976.62,40783.37
nrcan-rncan,2021-2022,95121.58,88502.71
nrcan-rncan,2022-2023,153600.90,136531.46
pc,2017-2018,186943.45,192848.88
pc,2018-2019,144205.30,146791.73
pc,2019-2020,200624.53,199378.19
pch,2017-2018,52760.98,54479.20
pch,2022-2023,11706.98,10360.04
pco-bcp,2017-2018,31434.55,32456.38
pco-bcp,2019-2020,64292.63,63504.93
pco-bcp,2020-2021,184307.37,175519.72
pco-bcp,2021-2022,99175.82,89934.29
pco-bcp,2022-2023,447965.71,401289.89
phac-aspc,2019-2020,17037.57,16648.69
phac-aspc,2020-2021,182964.95,173653.35
phac-aspc,2021-2022,189245.77,177025.03
phac-aspc,2022-2023,256644.54,229636.94
ps-sp,2017-2018,175633.64,180885.27
ps-sp,2018-2019,194034.54,196901.63
ps-sp,2019-2020,107134.01,106464.01
ps-sp,2020-2021,48978.39,46632.48
ps-sp,2021-2022,173762.20,159438.01
ps-sp,2022-2023,152698.57,136225.04
pwgsc-tpsgc,2017-2018,104690.78,107940.58
pwgsc-tpsgc,2018-2019,6021.65,6089.55
pwgsc-tpsgc,2019-2020,18677.33,18528.34
pwgsc-tpsgc,2020-2021,50446.00,48027.72
pwgsc-tpsgc,2021-2022,7418.53,7025.31
rcmp-grc,2017-2018,84690.39,87109.02
rcmp-grc,2018-2019,46647.67,47235.45
rcmp-grc,2019-2020,62705.01,62055.08
rcmp-grc,2020-2021,69558.77,65927.70
rcmp-grc,2021-2022,75880.71,70751.53
rcmp-grc,2022-2023,63082.40,56866.50
tbs-sct,2017-2018,160425.51,165684.51
tc,2017-2018,67021.44,68942.83
tc,2018-2019,120244.36,123230.64
tc,2019-2020,17205.25,16812.53
tc,2020-2021,133615.20,127244.52
tc,2021-2022,34309.63,31113.89
tc,2022-2023,122774.64,109859.27
vac-acc,2017-2018,26198.79,26959.01
vac-acc,2018-2019,61140.06,61958.80
vac-acc,2019-2020,94213.88,94003.06
vac-acc,2020-2021,36132.15,34315.06
vac-acc,2021-2022,172974.72,160611.76
vac-acc,2022-2023,18739.36,16768.06
wage,2019-2020,13797.00,13806.01
