owner_org,d_fiscal_year,total,total_constant_2019_dollars
cic,2022-2023,82682.93,73169.88
dfo-mpo,2022-2023,179404.45,158763.14
dnd-mdn,2019-2020,187219.81,184434.34
dnd-mdn,2020-2021,82965.59,78523.63
dnd-mdn,2021-2022,246714.80,230204.33
dnd-mdn,2022-2023,3722337.68,3358227.33
elections,2020-2021,185929.94,177722.42
elections,2021-2022,141803.58,131838.43
elections,2022-2023,146123.34,130751.78
irb-cisr,2022-2023,82682.93,73169.88
tc,2020-2021,77478.00,74616.97
