owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,28958.97,29709.40
aafc-aac,2018-2019,28958.97,29409.33
aafc-aac,2019-2020,34802.61,34466.67
aafc-aac,2020-2021,4357.70,4143.25
csc-scc,2017-2018,326860.35,335330.37
csc-scc,2018-2019,239531.25,243256.32
csc-scc,2019-2020,308470.66,305132.01
csc-scc,2020-2021,396023.63,376487.90
csc-scc,2021-2022,469865.06,349938.36
dfo-mpo,2017-2018,202383.83,207769.48
dfo-mpo,2018-2019,332394.25,336632.60
dfo-mpo,2019-2020,21216.65,21292.09
dfo-mpo,2020-2021,39952.50,37990.88
dfo-mpo,2021-2022,98946.78,77445.21
dnd-mdn,2017-2018,1959976.19,2007119.55
dnd-mdn,2018-2019,4998561.80,5076222.36
dnd-mdn,2019-2020,502560.09,498898.57
dnd-mdn,2020-2021,431508.84,410222.63
dnd-mdn,2021-2022,223699.08,169460.63
nrc-cnrc,2021-2022,11427.54,10751.55
nrcan-rncan,2017-2018,44546.22,45702.96
nrcan-rncan,2018-2019,20269.39,20468.82
nrcan-rncan,2019-2020,12644.16,12660.13
nrcan-rncan,2020-2021,28785.24,27104.70
pc,2017-2018,54248.26,55671.94
pc,2018-2019,4745.76,4819.56
pc,2019-2020,25130.17,24842.03
pc,2020-2021,31443.30,29892.21
pc,2021-2022,112121.50,89268.91
pwgsc-tpsgc,2017-2018,97430.71,99793.48
pwgsc-tpsgc,2018-2019,24949.25,25337.25
pwgsc-tpsgc,2019-2020,12702.34,12454.89
pwgsc-tpsgc,2020-2021,59543.84,56697.77
pwgsc-tpsgc,2021-2022,56237.13,40261.94
rcmp-grc,2019-2020,227344.76,222346.20
