d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2719714.18,2800119.83
2018-2019,5649410.66,5756249.42
2019-2020,1143962.00,1131923.66
2020-2021,990469.50,943070.42
2021-2022,975606.79,907114.08
2022-2023,2260985.46,2020008.20
