d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,914081.46,937872.00
2_professional_services,2018-2019,1936506.63,1961490.71
2_professional_services,2019-2020,1578249.57,1571127.35
2_professional_services,2020-2021,1546427.35,1468180.46
2_professional_services,2021-2022,2193527.57,2019166.98
3_information_technology,2017-2018,29816.85,30519.69
3_information_technology,2018-2019,83945.90,85613.64
3_information_technology,2019-2020,39364.29,38457.06
3_information_technology,2020-2021,72036.65,68582.55
3_information_technology,2021-2022,79045.25,72912.00
