owner_org,d_fiscal_year,total
aafc-aac,2019-2020,13890.57
aafc-aac,2020-2021,47720.82
cer-rec,2019-2020,21494.53
cer-rec,2020-2021,84610.18
cic,2017-2018,28849.29
cic,2018-2019,10565.13
cic,2019-2020,175730.35
cic,2020-2021,116858.36
cra-arc,2017-2018,15033.96
cra-arc,2018-2019,154709.98
cra-arc,2019-2020,42727.02
crtc,2017-2018,5134.48
crtc,2020-2021,132160.28
dfo-mpo,2017-2018,10850.34
dnd-mdn,2017-2018,62854.42
dnd-mdn,2019-2020,81466.54
dnd-mdn,2020-2021,47939.93
ec,2018-2019,44120.83
ec,2019-2020,26124.17
elections,2018-2019,337880.37
elections,2020-2021,75294.05
fcac-acfc,2018-2019,133858.76
fcac-acfc,2019-2020,154932.89
fcac-acfc,2020-2021,36612.63
fin,2017-2018,88408.22
fin,2018-2019,134634.95
fin,2019-2020,182876.95
fin,2020-2021,101723.34
hc-sc,2017-2018,273365.00
hc-sc,2018-2019,497978.83
hc-sc,2019-2020,127415.56
hc-sc,2020-2021,156073.26
ic,2017-2018,69215.56
ic,2018-2019,157375.43
lac-bac,2018-2019,59332.91
nrcan-rncan,2018-2019,168115.75
nrcan-rncan,2020-2021,149791.90
osfi-bsif,2017-2018,39054.67
osfi-bsif,2018-2019,68290.58
osfi-bsif,2019-2020,65031.23
osfi-bsif,2020-2021,77368.15
pch,2017-2018,44497.37
pch,2020-2021,211632.39
pco-bcp,2018-2019,6681.74
pco-bcp,2019-2020,159708.64
pco-bcp,2020-2021,140969.62
phac-aspc,2017-2018,276818.16
phac-aspc,2018-2019,5869.92
phac-aspc,2019-2020,179619.58
ps-sp,2018-2019,17325.51
ps-sp,2019-2020,104018.02
ps-sp,2020-2021,72036.65
ssc-spc,2017-2018,29816.85
ssc-spc,2018-2019,83945.90
tbs-sct,2019-2020,81643.54
tbs-sct,2020-2021,73105.10
tc,2018-2019,41386.45
tc,2019-2020,78461.81
vac-acc,2018-2019,98379.51
vac-acc,2019-2020,122472.45
vac-acc,2020-2021,94567.32
