owner_org,d_fiscal_year,total
aafc-aac,2017-2018,16726.930147058825
aafc-aac,2018-2019,16726.930147058825
aafc-aac,2019-2020,24210.67081447964
aafc-aac,2020-2021,25484.47341628959
dfo-mpo,2019-2020,17967
dfo-mpo,2020-2021,27249.08
esdc-edsc,2017-2018,1761955.095724138
esdc-edsc,2018-2019,1786426.694275862
esdc-edsc,2019-2020,2213220.583080082
esdc-edsc,2020-2021,2207173.5323066395
feddevontario,2019-2020,10909.090909090908
feddevontario,2020-2021,7090.90909090909
hc-sc,2018-2019,25725.97413092862
hc-sc,2019-2020,54475.61876524625
hc-sc,2020-2021,108552.06967566421
ic,2019-2020,5470.4420803782505
ic,2020-2021,54310.80791962175
pch,2017-2018,27906.273062015505
pch,2018-2019,23027.16441207076
pch,2019-2020,36643.22684703434
pch,2020-2021,73055.63705323747
phac-aspc,2017-2018,17971.291139240508
phac-aspc,2018-2019,41583.673573346656
phac-aspc,2019-2020,50069.025287412835
phac-aspc,2020-2021,19511.83377266009
ppsc-sppc,2020-2021,6429.2995641646485
rcmp-grc,2017-2018,736270.7916985254
rcmp-grc,2018-2019,187191.61921708184
rcmp-grc,2019-2020,936342.4997837243
rcmp-grc,2020-2021,654481.5452608423
vac-acc,2018-2019,5472.929936305733
vac-acc,2019-2020,73704.57971620392
vac-acc,2020-2021,58534.422165672164
