owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2017-2018,76495.42,78473.05
dfatd-maecd,2017-2018,5934.76,6075.40
dfatd-maecd,2018-2019,20828.72,21152.64
dfatd-maecd,2019-2020,78600.88,77027.89
dfatd-maecd,2020-2021,749303.14,712321.58
dfatd-maecd,2021-2022,254701.35,240247.85
dfo-mpo,2017-2018,15352.98,15723.37
dfo-mpo,2018-2019,217599.82,220422.75
dfo-mpo,2019-2020,30374.01,30117.69
dfo-mpo,2021-2022,20081.26,18137.39
dnd-mdn,2017-2018,98710.86,101268.78
dnd-mdn,2018-2019,98710.86,100245.96
dnd-mdn,2020-2021,105015.54,98884.52
dnd-mdn,2021-2022,199137.70,186893.16
ic,2017-2018,40033.27,41048.19
ic,2018-2019,7257.23,7414.86
jus,2020-2021,50850.00,48341.58
phac-aspc,2018-2019,350402.56,355362.34
phac-aspc,2019-2020,407752.10,404945.79
phac-aspc,2020-2021,217227.38,206605.47
phac-aspc,2021-2022,145571.48,135155.12
ppsc-sppc,2019-2020,52884.00,51604.18
ppsc-sppc,2020-2021,21229.42,19990.00
ppsc-sppc,2021-2022,57691.66,53748.66
ps-sp,2019-2020,106926.86,105636.55
ps-sp,2020-2021,69635.64,66296.67
ssc-spc,2019-2020,76837.74,75853.48
