d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1587834.50,1639712.88
2018-2019,739675.67,756708.49
2019-2020,359450.69,359120.29
2020-2021,278682.64,266033.89
2021-2022,845375.99,787896.25
2022-2023,2674661.89,2391922.36
