d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
3_information_technology,2021-2022,33047.00,30176.49
3_information_technology,2022-2023,1386500.00,1239929.94
5_transportation_and_logistics,2019-2020,1899198.14,1855848.66
5_transportation_and_logistics,2020-2021,1843014.37,1749439.26
5_transportation_and_logistics,2022-2023,1588906.24,1408580.51
6_industrial_products_and_services,2017-2018,664061.86,683026.46
6_industrial_products_and_services,2018-2019,144187.03,145533.97
6_industrial_products_and_services,2019-2020,1691101.76,1652502.11
6_industrial_products_and_services,2020-2021,1460727.90,1376868.40
6_industrial_products_and_services,2021-2022,1510257.36,1365248.59
6_industrial_products_and_services,2022-2023,1339140.94,1186047.72
