d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,3856619.96,3929396.96
1_facilities_and_construction,2018-2019,7609006.96,7706109.41
1_facilities_and_construction,2019-2020,7629853.55,7614225.61
1_facilities_and_construction,2020-2021,7609006.96,7449124.49
