d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,3782071.92,3896325.86
1_facilities_and_construction,2018-2019,2978305.42,3033390.22
1_facilities_and_construction,2019-2020,530574.14,521506.48
1_facilities_and_construction,2020-2021,330537.61,315390.61
1_facilities_and_construction,2021-2022,54054.00,49762.24
1_facilities_and_construction,2022-2023,265905.67,237505.93
2_professional_services,2017-2018,117455.64,121086.32
2_professional_services,2018-2019,117455.64,119706.46
2_professional_services,2019-2020,27960.65,27490.40
2_professional_services,2020-2021,35791.62,34324.25
2_professional_services,2022-2023,63263.05,56495.83
