owner_org,d_fiscal_year,total
aafc-aac,2017-2018,448289.0835294118
aafc-aac,2018-2019,103227.75332338011
aafc-aac,2019-2020,26559.53314720812
cfia-acia,2017-2018,720788.3400000001
cfia-acia,2018-2019,110093.35999999999
cfia-acia,2019-2020,104168.06319277108
cfia-acia,2020-2021,166285.6368072289
csa-asc,2017-2018,117455.64074479738
csa-asc,2018-2019,117455.64074479738
csa-asc,2020-2021,12304.57
pwgsc-tpsgc,2017-2018,2612994.492542236
pwgsc-tpsgc,2018-2019,2764984.302542236
pwgsc-tpsgc,2019-2020,427807.19000000006
pwgsc-tpsgc,2020-2021,187739.02
