d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,492770.02,505110.03
1_facilities_and_construction,2018-2019,771214.24,781767.10
1_facilities_and_construction,2019-2020,231919.06,229080.79
1_facilities_and_construction,2020-2021,330023.60,313282.62
1_facilities_and_construction,2021-2022,542541.76,206220.93
10_office_management,2018-2019,13682.76,13854.56
11_defence,2017-2018,45790.61,46881.32
11_defence,2018-2019,393217.31,398896.35
11_defence,2020-2021,67628.81,64085.04
2_professional_services,2018-2019,22155.62,22558.65
2_professional_services,2019-2020,13334.00,13011.31
3_information_technology,2017-2018,104670.49,107219.90
3_information_technology,2018-2019,88543.38,90466.50
3_information_technology,2019-2020,28275.57,28089.52
3_information_technology,2020-2021,11124.75,10542.73
3_information_technology,2021-2022,10086.95,5590.21
5_transportation_and_logistics,2018-2019,15136.46,15305.27
5_transportation_and_logistics,2019-2020,159695.97,157887.29
6_industrial_products_and_services,2017-2018,404766.00,415236.88
6_industrial_products_and_services,2018-2019,647286.15,657886.39
6_industrial_products_and_services,2019-2020,174663.51,172858.74
6_industrial_products_and_services,2020-2021,314889.08,300378.16
6_industrial_products_and_services,2021-2022,172245.28,125221.91
8_security_and_protection,2019-2020,94196.80,91917.19
9_human_capital,2017-2018,18362.62,18795.47
