d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
3_information_technology,2017-2018,21026.13,21567.93
3_information_technology,2018-2019,17192.55,17442.25
3_information_technology,2019-2020,2448569.62,2417458.24
3_information_technology,2020-2021,2083162.97,1976818.05
3_information_technology,2021-2022,3089053.31,2867354.61
9_human_capital,2019-2020,26800.90,26152.30
