owner_org,d_fiscal_year,total,total_constant_2019_dollars
elections,2018-2019,437404.89,442232.62
elections,2019-2020,994349.01,985957.72
elections,2020-2021,991632.21,942715.27
elections,2021-2022,991632.21,920675.97
pco-bcp,2019-2020,40000.00,39629.40
