owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,137885.32,141438.89
aafc-aac,2018-2019,58202.37,59177.20
aafc-aac,2020-2021,139890.69,133470.12
aafc-aac,2021-2022,46859.16,44170.09
ec,2017-2018,99848.34,102435.74
ec,2020-2021,30788.49,29184.99
ec,2021-2022,72972.72,67751.15
pc,2018-2019,10005.66,10104.11
pwgsc-tpsgc,2017-2018,2050671.25,2102990.26
pwgsc-tpsgc,2018-2019,3070267.00,3115041.47
pwgsc-tpsgc,2019-2020,2005509.27,1992233.40
pwgsc-tpsgc,2020-2021,1601710.33,1522664.77
pwgsc-tpsgc,2021-2022,1198142.91,1109445.06
