d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2311588.71,2370591.01
2018-2019,3080272.66,3125145.57
2019-2020,2005509.27,1992233.40
2020-2021,1772389.51,1685319.88
2021-2022,1317974.79,1016018.07
