owner_org,d_fiscal_year,total,total_constant_2019_dollars
pwgsc-tpsgc,2017-2018,185739.44,191043.87
pwgsc-tpsgc,2018-2019,836974.02,853013.07
pwgsc-tpsgc,2019-2020,839267.09,832572.28
pwgsc-tpsgc,2020-2021,836974.02,797067.67
pwgsc-tpsgc,2021-2022,836974.02,778156.22
pwgsc-tpsgc,2022-2023,836974.02,748927.86
