d_fiscal_year,total,total_constant_2019_dollars
2017-2018,213457.14,218488.77
2018-2019,961874.76,976833.33
2019-2020,964510.03,956370.55
2020-2021,961874.76,914425.75
2021-2022,961874.76,893047.81
