d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1153159.34,1188804.74
2018-2019,1153159.34,1175257.50
2019-2020,1156318.68,1147094.75
2020-2021,1153159.34,1098177.49
2021-2022,1153159.34,1072121.83
