d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
5_transportation_and_logistics,2017-2018,39955.70,41035.06
7_travel,2017-2018,2025005.45,2077490.95
7_travel,2018-2019,1957835.95,1988283.19
7_travel,2019-2020,1550681.88,1545289.21
7_travel,2020-2021,15750.00,14975.16
