owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,78653.88,80580.97
dnd-mdn,2017-2018,13670.81,14009.40
dnd-mdn,2018-2019,17380.63,17654.12
dnd-mdn,2019-2020,49434.88,48720.18
dnd-mdn,2020-2021,65983.22,62663.84
dnd-mdn,2021-2022,66229.28,62288.10
ec,2021-2022,78393.96,71803.09
hc-sc,2017-2018,39108.75,40123.18
hc-sc,2018-2019,118449.69,120009.29
hc-sc,2019-2020,191413.06,189694.27
hc-sc,2020-2021,100361.42,95256.93
hc-sc,2021-2022,158521.29,147334.59
ic,2018-2019,25258.36,25651.16
ic,2019-2020,30368.85,30112.57
ic,2020-2021,44035.22,41862.98
ic,2021-2022,44035.22,40884.28
nrc-cnrc,2017-2018,897038.22,918183.27
nrc-cnrc,2018-2019,978138.97,987762.88
nrc-cnrc,2019-2020,990941.28,966959.99
nrc-cnrc,2020-2021,154960.89,146392.17
nrc-cnrc,2021-2022,500537.38,464721.42
