owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,13253.75,13609.38
aafc-aac,2018-2019,19320.00,19636.67
aafc-aac,2019-2020,14593.50,14513.50
aafc-aac,2021-2022,64037.02,24108.90
dfo-mpo,2017-2018,97643.05,99500.44
dfo-mpo,2018-2019,68310.00,69161.20
dfo-mpo,2019-2020,381858.32,381561.50
dfo-mpo,2020-2021,335242.53,321624.60
dfo-mpo,2021-2022,256276.69,120091.93
dnd-mdn,2017-2018,103302.84,105529.79
dnd-mdn,2018-2019,118324.83,119791.27
dnd-mdn,2019-2020,1111764.70,1108235.58
dnd-mdn,2020-2021,1860000.00,1820917.19
dnd-mdn,2021-2022,2137126.85,1591117.76
ec,2017-2018,53523.51,54841.57
ec,2019-2020,24261.10,24195.43
ec,2020-2021,30044.00,28397.93
esdc-edsc,2019-2020,24999.00,24961.24
esdc-edsc,2021-2022,3216.12,0.00
hc-sc,2017-2018,108671.24,111584.23
hc-sc,2018-2019,108671.24,110058.05
hc-sc,2019-2020,152359.71,152045.50
hc-sc,2020-2021,220184.16,213297.96
hc-sc,2021-2022,35795.73,21892.61
ic,2017-2018,22510.82,23303.11
nrc-cnrc,2019-2020,51730.89,51666.41
nrc-cnrc,2020-2021,293618.72,289309.40
nrc-cnrc,2021-2022,41330.01,28358.98
nrcan-rncan,2017-2018,108835.86,110891.04
nrcan-rncan,2018-2019,145141.07,146855.05
nrcan-rncan,2019-2020,46283.60,46141.86
nrcan-rncan,2020-2021,100930.00,95940.28
nrcan-rncan,2021-2022,154790.60,84323.97
pc,2019-2020,32443.56,32341.64
pc,2020-2021,68162.82,66271.48
pc,2021-2022,54570.97,41454.31
phac-aspc,2020-2021,1497232.30,1441918.02
phac-aspc,2021-2022,1751035.61,1349780.91
ssc-spc,2019-2020,6293.91,6281.02
ssc-spc,2020-2021,6276.71,6144.83
ssc-spc,2021-2022,6276.71,4768.05
tbs-sct,2018-2019,102900.00,104100.93
tc,2021-2022,541255.49,390089.69
