owner_org,d_fiscal_year,total
aafc-aac,2017-2018,13253.75
aafc-aac,2018-2019,19320
aafc-aac,2019-2020,14593.5
dfo-mpo,2017-2018,97643.05
dfo-mpo,2018-2019,68310
dfo-mpo,2019-2020,381858.3221276596
dfo-mpo,2020-2021,335242.5342359768
dnd-mdn,2017-2018,103302.84467539632
dnd-mdn,2018-2019,118324.83159107433
dnd-mdn,2019-2020,31435.931506849312
ec,2017-2018,53523.50637191157
ec,2019-2020,24261.1
ec,2020-2021,30044
esdc-edsc,2019-2020,24999
hc-sc,2017-2018,108671.24330110497
hc-sc,2018-2019,108671.24330110497
hc-sc,2019-2020,152359.71080820114
hc-sc,2020-2021,220184.16060355314
ic,2017-2018,22510.82089552239
nrc-cnrc,2019-2020,51730.887500000004
nrc-cnrc,2020-2021,293618.72250000003
nrcan-rncan,2017-2018,108835.85599969311
nrcan-rncan,2018-2019,145141.0740003069
nrcan-rncan,2019-2020,46283.6
nrcan-rncan,2020-2021,100930
pc,2019-2020,32443.561370679377
pc,2020-2021,68162.81728247914
phac-aspc,2020-2021,1497232.3037872342
ssc-spc,2019-2020,6293.909856262833
ssc-spc,2020-2021,6276.713381245722
tbs-sct,2018-2019,102900
