d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,933522.11,957285.07
1_facilities_and_construction,2018-2019,1634794.14,1657900.47
1_facilities_and_construction,2019-2020,2360047.05,2355588.05
1_facilities_and_construction,2020-2021,2168847.13,2120800.78
1_facilities_and_construction,2021-2022,1930974.71,1466846.44
2_professional_services,2017-2018,20632.34,20986.75
2_professional_services,2018-2019,10060.31,10153.75
5_transportation_and_logistics,2017-2018,15261.78,15699.60
5_transportation_and_logistics,2019-2020,726645.45,724297.71
6_industrial_products_and_services,2021-2022,22995.00,17249.24
8_security_and_protection,2017-2018,11635.47,12047.88
8_security_and_protection,2018-2019,12931.82,13056.15
8_security_and_protection,2019-2020,12998.50,12992.57
8_security_and_protection,2020-2021,59787.00,60064.08
