owner_org,d_fiscal_year,total,total_constant_2019_dollars
atssc-scdata,2017-2018,40703.73,41959.83
atssc-scdata,2018-2019,34467.79,35136.85
atssc-scdata,2019-2020,34246.75,33960.13
atssc-scdata,2020-2021,20882.37,19935.16
atssc-scdata,2021-2022,31693.70,28963.16
atssc-scdata,2022-2023,78501.92,70229.98
cas-satj,2017-2018,70763.30,72950.67
cas-satj,2018-2019,52342.04,53345.07
cas-satj,2019-2020,83649.50,82982.23
cas-satj,2020-2021,31276.36,29783.14
cas-satj,2021-2022,72066.29,67001.88
cas-satj,2022-2023,93982.15,84095.62
cbsa-asfc,2018-2019,39848.26,40319.59
cbsa-asfc,2019-2020,69572.95,68426.07
cbsa-asfc,2020-2021,9317.86,8854.86
cbsa-asfc,2021-2022,47930.49,44094.96
cer-rec,2017-2018,22146.82,22831.41
cer-rec,2018-2019,39921.00,40686.01
cer-rec,2021-2022,39765.60,36971.10
cer-rec,2022-2023,50921.61,45449.78
cnsc-ccsn,2019-2020,10923.71,10836.57
cnsc-ccsn,2020-2021,12190.44,11609.21
cnsc-ccsn,2021-2022,12424.35,11551.24
cnsc-ccsn,2022-2023,91232.95,81635.62
cra-arc,2017-2018,1201706.59,1238637.19
cra-arc,2018-2019,1141834.12,1163631.71
cra-arc,2019-2020,1299959.66,1287569.30
cra-arc,2020-2021,1178598.30,1123059.30
cra-arc,2021-2022,1044114.52,973222.97
cra-arc,2022-2023,668216.59,596929.62
crtc,2017-2018,12375.28,12757.51
crtc,2018-2019,12871.40,13116.43
crtc,2019-2020,8887.38,8869.00
crtc,2021-2022,7018.50,6388.51
crtc,2022-2023,14153.00,12722.11
csc-scc,2017-2018,11565.62,11897.63
csc-scc,2018-2019,37808.38,38534.09
csc-scc,2019-2020,30314.73,30221.86
csc-scc,2020-2021,3503.22,3301.00
csc-scc,2021-2022,39119.25,36460.35
csc-scc,2022-2023,3924.62,3473.07
dfatd-maecd,2019-2020,142200.77,141356.67
dfatd-maecd,2020-2021,28165.76,26822.84
dfatd-maecd,2021-2022,28675.31,26647.06
dfatd-maecd,2022-2023,92992.90,83210.44
dnd-mdn,2017-2018,6784.78,6983.56
dnd-mdn,2018-2019,113087.86,115004.49
dnd-mdn,2019-2020,261763.59,259677.04
dnd-mdn,2020-2021,44320.97,41944.54
dnd-mdn,2021-2022,127415.00,117815.75
dnd-mdn,2022-2023,297360.84,266074.92
esdc-edsc,2017-2018,12856.20,13253.60
esdc-edsc,2018-2019,14359.09,14634.26
esdc-edsc,2019-2020,14967.88,14848.49
esdc-edsc,2020-2021,14926.99,14215.28
esdc-edsc,2021-2022,14926.99,13878.00
esdc-edsc,2022-2023,13065.76,11691.30
feddevontario,2017-2018,10509.00,10833.84
feddevontario,2018-2019,10130.62,10317.92
feddevontario,2019-2020,907.22,910.03
fin,2017-2018,215022.93,221669.52
fin,2018-2019,215022.93,219143.45
fin,2019-2020,101552.50,101122.31
fin,2020-2021,67056.91,63859.68
fin,2021-2022,73824.30,68612.90
fin,2022-2023,76434.58,68391.85
ic,2017-2018,85301.03,87852.73
ic,2018-2019,150933.49,153001.62
ic,2019-2020,80755.66,80322.50
ic,2020-2021,138321.06,131774.74
ic,2021-2022,261044.55,242309.44
ic,2022-2023,325355.72,290837.25
jus,2018-2019,568067.40,574214.45
jus,2019-2020,2191202.99,2170572.80
jus,2020-2021,3144389.14,2994376.48
jus,2021-2022,3255659.72,3026825.83
jus,2022-2023,3253420.42,2910978.22
nsira-ossnr,2020-2021,10599.55,10120.86
nsira-ossnr,2021-2022,21282.70,19744.81
nsira-ossnr,2022-2023,5916.25,5343.93
oag-bvg,2021-2022,20805.87,19337.75
oag-bvg,2022-2023,21908.13,19606.43
osfi-bsif,2017-2018,21145.40,21764.42
osfi-bsif,2019-2020,15707.60,15686.86
pco-bcp,2020-2021,662.61,624.36
pco-bcp,2021-2022,10515.39,9776.42
pco-bcp,2022-2023,15862.22,14144.39
ps-sp,2018-2019,905.29,913.74
ps-sp,2019-2020,7363.00,7304.26
ps-sp,2020-2021,6437.59,6139.75
pwgsc-tpsgc,2017-2018,6963.18,7162.03
pwgsc-tpsgc,2018-2019,51334.07,52457.17
pwgsc-tpsgc,2019-2020,203400.00,201032.29
pwgsc-tpsgc,2020-2021,258269.51,246263.42
pwgsc-tpsgc,2021-2022,298317.63,277353.56
pwgsc-tpsgc,2022-2023,298317.63,266935.87
rcmp-grc,2017-2018,339571.58,349731.66
rcmp-grc,2018-2019,285688.58,290435.50
rcmp-grc,2019-2020,427444.64,422455.54
rcmp-grc,2020-2021,138960.31,131197.82
rcmp-grc,2021-2022,308550.10,284988.80
rcmp-grc,2022-2023,106250.89,94845.18
tbs-sct,2019-2020,20195.70,19734.73
tc,2019-2020,4324.77,4226.05
tc,2020-2021,17346.60,16519.52
tc,2021-2022,13069.35,12261.02
wd-deo,2017-2018,10535.95,10855.44
wd-deo,2018-2019,5289.65,5425.89
